33.33226781565463	1137.1046124426648	0
33.64250570099102	1137.572263806127	0
33.91983419150347	1137.9905987689272	0
34.2266617367859	1138.4533673268743	0
34.530334526964	1138.9113751361147	0
34.8313103276887	1139.3653546292335	0
35.134586389234755	1139.8223858806305	0
35.43207555479603	1140.2703839265741	0
35.729667718929704	1140.7205792400055	0
36.012847955164034	1141.1722393920645	0
36.285575921821874	1141.6517315800302	0
36.55385976540856	1142.110105607193	0
36.828910882992204	1142.5655499412678	0
37.104679162905086	1143.03344545234	0
37.375988062354736	1143.4934063893743	0
37.65122228459222	1143.9567852942273	0
37.92437749687815	1144.4183331457898	0
38.20720296743093	1144.8973370487802	0
38.48284154559951	1145.3636456443928	0
38.76013189164223	1145.8319073664024	0
39.04029088810785	1146.3055401742458	0
39.30652242427459	1146.7646466209553	0
39.563537652313244	1147.2373028709553	0
39.820362145255785	1147.7196026742458	0
40.08953862922499	1148.2064190795645	0
40.35224538604962	1148.685789200943	0
40.61354070500238	1149.1655255267397	0
40.875042015861254	1149.6412335354835	0
41.18066793325124	1150.1983624408022	0
41.44594579533441	1150.6829815809615	0
41.74945836752886	1151.2355938903056	0
42.014682824898046	1151.7188702546991	0
42.27565007819794	1152.1950665400364	0
42.54001622868236	1152.6768780639395	0
42.80342870421009	1153.1569806067273	0
43.05430608597817	1153.6146222027019	0
43.31167989579262	1154.083982560318	0
43.56788640690502	1154.5509015033022	0
43.82843786117155	1155.0174542358145	0
44.101234490575735	1155.4866925198585	0
44.370445307402406	1155.9527569748461	0
44.63235479075229	1156.4134503304958	0
44.893981989182066	1156.869627092965	0
45.16183477273444	1157.3361798226833	0
45.473289544985164	1157.8803692753427	0
45.733749443723354	1158.3347149803303	0
45.99957280815579	1158.7987042395398	0
46.25656514876755	1159.2476788470522	0
46.52491002896568	1159.7161847040989	0
46.78854375699302	1160.1763897850178	0
47.05183034786023	1160.6361065832898	0
47.31486135191517	1161.0952130281366	0
47.57554631866515	1161.5505352914333	0
47.84562307212036	1162.0223370515741	0
48.11371618084377	1162.4910870487802	0
48.378971154626925	1162.9544659568928	0
48.65388112765504	1163.434812638443	0
48.95951467315899	1163.9686261108145	0
49.26224141853163	1164.497556776274	0
